driverStandingsId,driverId,points,position,wins
13217,15,15.0,12,0
13216,22,30.0,7,0
13215,23,20.0,10,0
13214,26,0.0,20,0
13213,2,23.0,9,0
13212,24,1.0,19,0
13211,14,14.0,13,0
13210,13,80.0,3,2
13209,32,2.0,18,0
13208,3,4.0,17,0
13207,17,7.0,14,0
13206,31,26.0,8,0
13205,18,56.0,6,1
13204,8,65.0,5,0
13203,30,121.0,2,7
13202,4,134.0,1,7
70795,39,0.0,13,0
70794,11,0.0,17,0
70793,35,0.0,12,0
70792,23,0.0,11,0
70791,18,0.0,16,0
70790,13,0.0,10,0
70789,15,0.0,9,0
70788,8,1.0,8,0
70787,32,2.0,7,0
70786,31,3.0,6,0
70785,17,4.0,5,0
70784,14,5.0,4,0
70783,4,6.0,3,0
70782,22,8.0,2,0
70781,21,10.0,1,1
70818,30,2.0,11,0
70817,40,0.0,18,0
70816,33,0.0,15,0
70815,39,0.0,14,0
70814,11,0.0,20,0
70813,35,0.0,16,0
70812,23,4.0,8,0
70811,18,0.0,19,0
70810,13,0.0,13,0
70809,15,8.0,3,0
70808,8,1.0,12,0
70807,32,3.0,10,0
70806,31,8.0,6,0
70805,17,4.0,9,0
70804,14,8.0,5,0
70803,4,16.0,1,1
70802,22,8.0,4,0
70801,21,10.0,2,1
70840,2,6.0,10,0
70839,30,2.0,14,0
70838,40,0.0,18,0
70837,33,0.0,15,0
70836,39,0.0,17,0
70835,11,0.0,21,0
70834,35,0.0,16,0
70833,23,9.0,4,0
70832,18,0.0,20,0
70831,13,2.0,13,0
70830,15,16.0,2,0
70829,8,7.0,8,0
70828,32,3.0,12,0
70827,31,8.0,7,0
70826,17,7.0,9,0
70825,14,9.0,5,0
70824,4,26.0,1,2
70823,22,8.0,6,0
70822,21,10.0,3,1
70864,19,0.0,24,0
70863,27,0.0,21,0
70862,2,9.0,5,0
70861,30,10.0,4,0
70860,40,0.0,20,0
70859,33,0.0,18,0
70858,39,0.0,19,0
70857,11,0.0,23,0
70856,35,5.0,13,0
70855,23,9.0,6,0
70854,18,0.0,22,0
70853,13,2.0,16,0
70852,15,20.0,2,0
70851,8,7.0,11,0
70850,32,3.0,15,0
70849,31,8.0,10,0
70848,17,9.0,8,0
70847,14,9.0,7,0
70891,24,1.0,17,0
70890,25,6.0,12,0
70889,37,4.0,14,0
70888,19,0.0,24,0
70887,27,0.0,21,0
70886,2,9.0,10,0
70885,30,10.0,7,0
70884,40,0.0,20,0
70883,33,0.0,18,0
70882,39,0.0,19,0
70881,11,0.0,23,0
70880,35,5.0,13,0
70879,23,14.0,5,0
70878,18,0.0,22,0
70877,13,2.0,16,0
70876,15,26.0,2,0
70875,8,17.0,3,1
70874,32,3.0,15,0
70873,31,10.0,8,0
70872,17,12.0,6,0
70871,14,10.0,9,0
70912,19,0.0,24,0
70911,27,0.0,21,0
70910,2,17.0,5,0
70909,30,12.0,9,0
70908,40,0.0,20,0
70907,33,0.0,18,0
70906,39,0.0,19,0
70905,11,0.0,23,0
70904,35,5.0,13,0
70903,23,17.0,6,0
70902,18,0.0,22,0
70901,13,2.0,16,0
70900,15,26.0,3,0
70899,8,27.0,2,2
70898,32,3.0,15,0
70897,31,14.0,8,0
70896,17,18.0,4,0
70895,14,10.0,10,0
70894,4,49.0,1,3
70893,22,9.0,11,0
70892,21,14.0,7,1
70938,25,6.0,12,0
70937,37,4.0,14,0
70936,19,0.0,24,0
70935,27,0.0,23,0
70934,2,25.0,4,0
70933,30,16.0,8,0
70932,40,0.0,21,0
70931,33,0.0,18,0
70930,39,0.0,20,0
70929,11,0.0,22,0
70928,35,5.0,13,0
70927,23,17.0,7,0
70926,18,0.0,19,0
70925,13,2.0,16,0
70924,15,27.0,3,0
70923,8,27.0,2,2
70922,32,3.0,15,0
70921,31,16.0,9,0
70920,17,18.0,5,0
70919,14,15.0,11,0
70918,4,59.0,1,4
70917,22,15.0,10,0
70916,21,17.0,6,1
70962,25,6.0,13,0
70961,37,4.0,15,0
70960,19,0.0,24,0
70959,27,0.0,21,0
70958,2,25.0,4,0
70957,30,24.0,5,0
70956,40,0.0,22,0
70955,33,0.0,18,0
70954,39,0.0,20,0
70953,11,0.0,23,0
70952,35,5.0,14,0
70951,23,20.0,8,0
70950,18,0.0,19,0
70949,13,7.0,12,0
70948,15,27.0,3,0
70947,8,37.0,2,3
70946,32,4.0,16,0
70945,31,16.0,11,0
70944,17,22.0,6,0
70943,14,17.0,10,0
70942,4,59.0,1,4
70941,22,21.0,7,0
70940,21,17.0,9,1
70986,25,6.0,14,0
70985,37,4.0,18,0
70984,19,0.0,25,0
70983,27,4.0,17,0
70982,2,25.0,6,0
70981,30,34.0,3,1
70980,40,3.0,20,0
70979,33,6.0,13,0
70978,39,5.0,16,0
70977,11,0.0,23,0
70976,35,5.0,15,0
70975,23,20.0,8,0
70974,18,0.0,22,0
70973,13,7.0,12,0
70972,15,27.0,5,0
70971,8,37.0,2,3
70970,32,4.0,19,0
70969,31,16.0,11,0
70968,17,22.0,7,0
70967,14,17.0,10,0
70966,4,59.0,1,4
70965,22,29.0,4,0
70964,21,17.0,9,1
71011,25,6.0,14,0
71010,37,4.0,19,0
71009,19,0.0,25,0
71008,27,4.0,18,0
71007,2,25.0,6,0
71006,30,40.0,3,1
71005,40,3.0,21,0
71004,33,6.0,13,0
71003,39,5.0,17,0
71002,11,0.0,23,0
71001,35,6.0,15,0
71000,23,22.0,8,0
70999,18,5.0,16,0
70998,13,7.0,12,0
70997,15,31.0,4,0
70996,8,45.0,2,3
70995,32,4.0,20,0
70994,31,16.0,11,0
70993,17,22.0,7,0
70992,14,17.0,10,0
70991,4,69.0,1,5
70990,22,29.0,5,0
70989,21,20.0,9,1
71036,25,6.0,15,0
71035,37,4.0,19,0
71034,19,0.0,25,0
71033,27,4.0,18,0
71032,2,25.0,8,0
71031,30,43.0,3,1
71030,40,3.0,21,0
71029,33,6.0,14,0
71028,39,5.0,17,0
71027,11,0.0,23,0
71026,35,6.0,16,0
71025,23,23.0,9,0
71024,18,9.0,12,0
71023,13,7.0,13,0
71022,15,31.0,5,0
71021,8,51.0,2,3
71020,32,4.0,20,0
71019,31,26.0,6,1
71018,17,22.0,10,0
71017,14,17.0,11,0
71016,4,77.0,1,5
71015,22,31.0,4,0
71014,21,25.0,7,1
71062,24,1.0,22,0
71061,25,6.0,15,0
71060,37,4.0,19,0
71059,19,0.0,26,0
71058,27,4.0,18,0
71057,2,25.0,9,0
71056,30,47.0,3,1
71055,40,3.0,21,0
71054,33,6.0,14,0
71053,39,5.0,17,0
71052,11,0.0,23,0
71051,35,6.0,16,0
71050,23,26.0,8,0
71049,18,15.0,12,0
71048,13,8.0,13,0
71047,15,31.0,6,0
71046,8,51.0,2,3
71045,32,4.0,20,0
71044,31,34.0,4,1
71043,17,22.0,10,0
71042,14,19.0,11,0
71041,4,87.0,1,6
71040,22,31.0,5,0
71039,21,30.0,7,1
71088,24,1.0,22,0
71087,25,6.0,15,0
71086,37,4.0,19,0
71085,19,0.0,26,0
71084,27,4.0,18,0
71083,2,28.0,9,0
71082,30,55.0,3,1
71081,40,3.0,21,0
71080,33,6.0,14,0
71079,39,5.0,17,0
71078,11,1.0,23,0
71077,35,6.0,16,0
71076,23,32.0,6,0
71075,18,19.0,11,0
71074,13,8.0,13,0
71073,15,36.0,4,0
71072,8,61.0,2,4
71071,32,4.0,20,0
71070,31,34.0,5,1
71069,17,24.0,10,0
71068,14,19.0,12,0
71067,4,87.0,1,6
71066,22,31.0,7,0
71065,21,30.0,8,1
71114,24,1.0,23,0
71113,25,6.0,15,0
71112,37,4.0,20,0
71111,19,0.0,26,0
71110,27,4.0,19,0
71109,2,28.0,9,0
71108,30,55.0,3,1
71107,40,3.0,21,0
71106,33,6.0,14,0
71105,39,5.0,17,0
71104,11,1.0,22,0
71103,35,6.0,16,0
71102,23,32.0,7,0
71101,18,23.0,11,0
71100,13,8.0,13,0
71099,15,39.0,5,0
71098,8,71.0,2,5
71097,32,5.0,18,0
71096,31,40.0,4,1
71095,17,24.0,10,0
71094,14,21.0,12,0
71093,4,95.0,1,6
71092,22,31.0,8,0
71091,21,35.0,6,1
71141,41,0.0,26,0
71140,24,1.0,24,0
71139,25,6.0,15,0
71138,37,4.0,20,0
71137,19,0.0,27,0
71136,27,4.0,19,0
71135,2,28.0,9,0
71134,30,55.0,3,1
71133,40,3.0,21,0
71132,33,6.0,14,0
71131,39,5.0,17,0
71130,11,1.0,23,0
71129,35,6.0,16,0
71128,23,35.0,7,0
71127,18,24.0,10,0
71126,13,8.0,13,0
71125,15,43.0,5,0
71124,8,76.0,2,5
71123,32,5.0,18,0
71122,31,50.0,4,2
71121,17,24.0,11,0
71120,14,21.0,12,0
71119,4,103.0,1,6
71118,22,31.0,8,0
71117,21,41.0,6,1
71168,41,0.0,26,0
71167,24,1.0,24,0
71166,25,6.0,16,0
71165,37,4.0,20,0
71164,19,0.0,27,0
71163,27,4.0,19,0
71162,2,28.0,11,0
71161,30,55.0,3,1
71160,40,3.0,21,0
71159,33,7.0,15,0
71158,39,5.0,17,0
71157,11,1.0,23,0
71156,35,9.0,13,0
71155,23,37.0,7,0
71154,18,30.0,9,0
71153,13,8.0,14,0
71152,15,43.0,5,0
71151,8,86.0,2,6
71150,32,5.0,18,0
71149,31,50.0,4,2
71148,17,29.0,10,0
71147,14,21.0,12,0
71146,4,111.0,1,6
71145,22,35.0,8,0
71144,21,41.0,6,1
71195,41,0.0,26,0
71194,24,1.0,24,0
71193,25,6.0,16,0
71192,37,4.0,20,0
71191,19,0.0,27,0
71190,27,4.0,19,0
71189,2,28.0,11,0
71188,30,60.0,4,1
71187,40,3.0,21,0
71186,33,7.0,15,0
71185,39,5.0,17,0
71184,11,1.0,23,0
71183,35,9.0,13,0
71182,23,38.0,8,0
71181,18,32.0,9,0
71180,13,8.0,14,0
71179,15,43.0,6,0
71178,8,94.0,2,6
71177,32,5.0,18,0
71176,31,60.0,3,3
71175,17,29.0,10,0
71174,14,21.0,12,0
71173,4,117.0,1,6
71172,22,38.0,7,0
71171,21,45.0,5,1
71222,41,0.0,26,0
71221,24,1.0,24,0
71220,25,6.0,16,0
71219,37,4.0,20,0
71218,19,0.0,27,0
71217,27,4.0,19,0
71216,2,28.0,11,0
71215,30,62.0,3,1
71214,40,3.0,21,0
71213,33,7.0,15,0
71212,39,5.0,17,0
71211,11,1.0,23,0
71210,35,9.0,13,0
71209,23,39.0,7,0
71208,18,36.0,9,0
71207,13,8.0,14,0
71206,15,43.0,6,0
71205,8,104.0,2,7
71204,32,5.0,18,0
71203,31,60.0,4,3
71202,17,34.0,10,0
71201,14,24.0,12,0
71200,4,123.0,1,6
71199,22,38.0,8,0
71198,21,53.0,5,1
71249,41,0.0,26,0
71248,24,1.0,24,0
71247,25,6.0,17,0
71246,37,4.0,20,0
71245,19,0.0,27,0
71244,27,4.0,19,0
71243,2,28.0,11,0
71242,30,62.0,3,1
71241,40,3.0,21,0
71240,33,7.0,16,0
71239,39,5.0,18,0
71238,11,1.0,23,0
71237,35,9.0,14,0
71236,23,45.0,6,0
71235,18,37.0,9,0
71234,13,11.0,13,0
71233,15,43.0,7,0
71232,8,112.0,2,7
71231,32,9.0,15,0
71230,31,60.0,4,3
71229,17,36.0,10,0
71228,14,24.0,12,0
71227,4,133.0,1,7
71226,22,38.0,8,0
71225,21,58.0,5,1
12435,45,0.0,14,0
12434,44,0.0,13,0
12433,43,0.0,12,0
12432,32,0.0,11,0
12431,21,0.0,10,0
12430,11,0.0,9,0
12429,14,1.0,8,0
12428,15,2.0,7,0
12427,18,3.0,6,0
12426,31,4.0,5,0
12425,23,5.0,4,0
12424,4,6.0,3,0
12423,22,8.0,2,0
12422,30,10.0,1,1
12452,47,0.0,17,0
12451,46,0.0,16,0
12450,13,1.0,9,0
12449,45,0.0,15,0
12448,44,0.0,14,0
12447,43,0.0,10,0
12446,32,0.0,13,0
12445,21,0.0,12,0
12444,11,0.0,11,0
12443,14,4.0,8,0
12442,15,6.0,6,0
12441,18,9.0,4,0
12440,31,12.0,3,0
12439,23,5.0,7,0
12438,4,8.0,5,0
12437,22,13.0,2,0
12436,30,20.0,1,2
12471,2,0.0,18,0
12470,17,1.0,11,0
12469,47,0.0,19,0
12468,46,0.0,17,0
12467,13,1.0,10,0
12466,45,0.0,16,0
12465,44,0.0,13,0
12464,43,0.0,12,0
12463,32,0.0,15,0
12462,21,0.0,14,0
12461,11,4.0,8,0
12460,14,4.0,9,0
12459,15,11.0,6,0
12458,18,15.0,3,0
12457,31,12.0,4,0
12456,23,7.0,7,0
12455,4,11.0,5,0
12454,22,21.0,2,0
12453,30,30.0,1,3
12491,8,1.0,12,0
12490,2,0.0,20,0
12489,17,1.0,11,0
12488,47,0.0,19,0
12487,46,0.0,18,0
12486,13,1.0,10,0
12485,45,0.0,17,0
12484,44,0.0,15,0
12483,43,0.0,14,0
12482,32,0.0,16,0
12481,21,0.0,13,0
12480,11,4.0,8,0
12479,14,4.0,9,0
12478,15,15.0,6,0
12477,18,23.0,3,0
12476,31,18.0,4,0
12475,23,9.0,7,0
12474,4,16.0,5,0
12473,22,24.0,2,0
12472,30,40.0,1,4
12511,8,1.0,12,0
12510,2,0.0,20,0
12509,17,1.0,13,0
12508,47,0.0,19,0
12507,46,0.0,18,0
12506,13,1.0,11,0
12505,45,0.0,17,0
12504,44,0.0,15,0
12503,43,0.0,14,0
12502,32,0.0,16,0
12501,21,2.0,10,0
12500,11,8.0,8,0
12499,14,4.0,9,0
12498,15,21.0,5,0
12497,18,24.0,3,0
12496,31,18.0,6,0
12495,23,12.0,7,0
12494,4,21.0,4,0
12493,22,32.0,2,0
12492,30,50.0,1,5
12531,8,1.0,15,0
12530,2,2.0,13,0
12529,17,1.0,16,0
12528,47,0.0,17,0
12527,46,0.0,20,0
12526,13,5.0,9,0
12525,45,0.0,19,0
12524,44,1.0,14,0
12523,43,3.0,11,0
12522,32,0.0,18,0
12521,21,2.0,12,0
12520,11,8.0,8,0
12519,14,4.0,10,0
12518,15,31.0,4,1
12517,18,32.0,3,0
12516,31,23.0,5,0
12515,23,12.0,7,0
12514,4,21.0,6,0
12513,22,38.0,2,0
12512,30,50.0,1,5
12551,8,1.0,16,0
12550,2,2.0,14,0
12549,17,3.0,13,0
12548,47,0.0,17,0
12547,46,0.0,20,0
12546,13,5.0,9,0
12545,45,0.0,19,0
12544,44,1.0,15,0
12543,43,3.0,12,0
12542,32,0.0,18,0
12541,21,5.0,10,0
12540,11,8.0,8,0
12539,14,4.0,11,0
12538,15,36.0,4,1
12537,18,38.0,3,0
12536,31,24.0,6,0
12535,23,12.0,7,0
12534,4,25.0,5,0
12533,22,46.0,2,0
12532,30,60.0,1,6
12572,10,2.0,16,0
12571,8,5.0,12,0
12570,2,3.0,14,0
12569,17,3.0,15,0
12568,47,0.0,19,0
12567,46,0.0,21,0
12566,13,5.0,11,0
12565,45,0.0,20,0
12564,44,1.0,17,0
12563,43,3.0,13,0
12562,32,0.0,18,0
12561,21,10.0,8,0
12560,11,8.0,9,0
12559,14,7.0,10,0
12558,15,36.0,4,1
12557,18,44.0,3,0
12556,31,24.0,6,0
12555,23,12.0,7,0
12554,4,25.0,5,0
12553,22,54.0,2,0
12552,30,70.0,1,7
12593,10,2.0,17,0
12592,8,8.0,11,0
12591,2,3.0,15,0
12590,17,3.0,16,0
12589,47,1.0,18,0
12588,46,0.0,21,0
12587,13,5.0,12,0
12586,45,0.0,20,0
12585,44,5.0,13,0
12584,43,3.0,14,0
12583,32,0.0,19,0
12582,21,10.0,9,0
12581,11,14.0,7,0
12580,14,9.0,10,0
12579,15,41.0,4,1
12578,18,44.0,3,0
12577,31,24.0,6,0
12576,23,12.0,8,0
12575,4,25.0,5,0
12574,22,62.0,2,0
12573,30,80.0,1,8
12615,48,0.0,20,0
12614,10,2.0,17,0
12613,8,10.0,11,0
12612,2,3.0,16,0
12611,17,3.0,15,0
12610,47,1.0,18,0
12609,46,0.0,22,0
12608,13,5.0,12,0
12607,45,0.0,21,0
12606,44,5.0,13,0
12605,43,3.0,14,0
12604,32,0.0,19,0
12603,21,10.0,10,0
12602,11,14.0,7,0
12601,14,12.0,9,0
12600,15,46.0,4,1
12599,18,48.0,3,0
12598,31,25.0,6,0
12597,23,12.0,8,0
12596,4,33.0,5,0
12595,22,68.0,2,0
12594,30,90.0,1,9
12637,48,0.0,20,0
12636,10,2.0,17,0
12635,8,18.0,7,0
12634,2,3.0,16,0
12633,17,4.0,14,0
12632,47,1.0,18,0
12631,46,0.0,22,0
12630,13,5.0,12,0
12629,45,0.0,21,0
12628,44,5.0,13,0
12627,43,3.0,15,0
12626,32,0.0,19,0
12625,21,13.0,10,0
12624,11,14.0,8,0
12623,14,14.0,9,0
12622,15,46.0,4,1
12621,18,53.0,3,0
12620,31,29.0,6,0
12619,23,12.0,11,0
12618,4,33.0,5,0
12617,22,74.0,2,0
12616,30,100.0,1,10
12660,42,2.0,18,0
12659,48,0.0,21,0
12658,10,2.0,17,0
12657,8,18.0,8,0
12656,2,3.0,16,0
12655,17,7.0,12,0
12654,47,1.0,19,0
12653,46,0.0,23,0
12652,13,5.0,13,0
12651,45,0.0,22,0
12650,44,5.0,14,0
12649,43,3.0,15,0
12648,32,0.0,20,0
12647,21,13.0,10,0
12646,11,15.0,9,0
12645,14,19.0,7,0
12644,15,46.0,4,1
12643,18,61.0,3,0
12642,31,33.0,6,0
12641,23,12.0,11,0
12640,4,39.0,5,0
12639,22,74.0,2,0
12638,30,110.0,1,11
12683,42,4.0,15,0
12682,48,0.0,21,0
12681,10,2.0,18,0
12680,8,18.0,8,0
12679,2,3.0,17,0
12678,17,7.0,12,0
12677,47,1.0,19,0
12676,46,0.0,23,0
12675,13,5.0,13,0
12674,45,0.0,22,0
12673,44,5.0,14,0
12672,43,3.0,16,0
12671,32,0.0,20,0
12670,21,14.0,10,0
12669,11,18.0,9,0
12668,14,19.0,7,0
12667,15,46.0,4,1
12666,18,65.0,3,0
12665,31,38.0,6,0
12664,23,12.0,11,0
12663,4,45.0,5,0
12662,22,82.0,2,0
12661,30,120.0,1,12
12707,41,0.0,22,0
12706,42,4.0,15,0
12705,48,0.0,21,0
12704,10,2.0,19,0
12703,8,28.0,7,1
12702,2,3.0,18,0
12701,17,7.0,13,0
12700,47,1.0,20,0
12699,46,0.0,24,0
12698,13,10.0,12,0
12697,45,0.0,23,0
12696,44,6.0,14,0
12695,43,3.0,17,0
12694,32,3.0,16,0
12693,21,18.0,10,0
12692,11,18.0,9,0
12691,14,21.0,8,0
12690,15,46.0,4,1
12689,18,65.0,3,0
12688,31,38.0,6,0
12687,23,12.0,11,0
12686,4,45.0,5,0
12685,22,88.0,2,0
12684,30,128.0,1,12
12731,41,0.0,21,0
12730,42,6.0,15,0
12729,48,0.0,22,0
12728,10,2.0,19,0
12727,8,28.0,7,1
12726,2,3.0,18,0
12725,17,7.0,13,0
12724,47,1.0,20,0
12723,46,0.0,24,0
12722,13,10.0,12,0
12721,45,0.0,23,0
12720,44,6.0,14,0
12719,43,3.0,17,0
12718,32,3.0,16,0
12717,21,19.0,10,0
12716,11,23.0,9,0
12715,14,24.0,8,0
12714,15,46.0,4,1
12713,18,71.0,3,0
12712,31,42.0,6,0
12711,23,12.0,11,0
12710,4,45.0,5,0
12709,22,98.0,2,1
12708,30,136.0,1,12
12756,35,0.0,23,0
12755,41,0.0,21,0
12754,42,6.0,15,0
12753,48,0.0,22,0
12752,10,2.0,19,0
12751,8,34.0,7,1
12750,2,3.0,18,0
12749,17,7.0,13,0
12748,47,1.0,20,0
12747,46,0.0,25,0
12746,13,11.0,12,0
12745,45,0.0,24,0
12744,44,6.0,14,0
12743,43,3.0,17,0
12742,32,3.0,16,0
12741,21,21.0,10,0
12740,11,26.0,8,0
12739,14,24.0,9,0
12738,15,46.0,5,1
12737,18,79.0,3,0
12736,31,46.0,6,0
12735,23,12.0,11,0
12734,4,50.0,4,0
12733,22,108.0,2,2
12732,30,136.0,1,12
12781,35,0.0,21,0
12780,41,0.0,22,0
12779,42,6.0,15,0
12778,48,0.0,23,0
12777,10,2.0,19,0
12776,8,37.0,7,1
12775,2,3.0,18,0
12774,17,7.0,13,0
12773,47,1.0,20,0
12772,46,0.0,25,0
12771,13,11.0,12,0
12770,45,0.0,24,0
12769,44,6.0,14,0
12768,43,3.0,17,0
12767,32,3.0,16,0
12766,21,22.0,10,0
12765,11,31.0,8,0
12764,14,24.0,9,0
12763,15,46.0,6,1
12762,18,85.0,3,0
12761,31,48.0,5,0
12760,23,20.0,11,0
12759,4,54.0,4,0
12758,22,108.0,2,2
12757,30,146.0,1,13
12806,35,0.0,21,0
12805,41,0.0,22,0
12804,42,6.0,15,0
12803,48,0.0,23,0
12802,10,2.0,19,0
12801,8,45.0,7,1
12800,2,3.0,18,0
12799,17,7.0,13,0
12798,47,1.0,20,0
12797,46,0.0,25,0
12796,13,12.0,12,0
12795,45,0.0,24,0
12794,44,6.0,14,0
12793,43,3.0,17,0
12792,32,3.0,16,0
12791,21,22.0,11,0
12790,11,34.0,8,0
12789,14,24.0,10,0
12788,15,46.0,6,1
12787,18,85.0,3,0
12786,31,58.0,5,1
12785,23,24.0,9,0
12784,4,59.0,4,0
12783,22,114.0,2,2
12782,30,148.0,1,13
12118,50,0.0,11,0
12117,18,0.0,10,0
12116,35,0.0,9,0
12115,23,1.0,8,0
12114,4,2.0,7,0
12113,49,3.0,6,0
12112,15,4.0,5,0
12111,30,5.0,4,0
12110,8,6.0,3,0
12109,31,8.0,2,0
12108,14,10.0,1,1
12133,43,0.0,15,0
12132,52,0.0,13,0
12131,2,1.0,11,0
12130,22,8.0,4,0
12129,50,0.0,14,0
12128,18,2.0,10,0
12127,35,0.0,12,0
12126,23,6.0,8,0
12125,4,8.0,5,0
12124,49,3.0,9,0
12123,15,8.0,7,0
12122,30,8.0,6,0
12121,8,16.0,1,1
12120,31,8.0,3,0
12119,14,10.0,2,1
12150,17,0.0,14,0
12149,21,10.0,4,1
12148,43,0.0,15,0
12147,52,0.0,16,0
12146,2,1.0,13,0
12145,22,8.0,7,0
12144,50,0.0,17,0
12143,18,2.0,12,0
12142,35,3.0,11,0
12141,23,8.0,9,0
12140,4,14.0,3,0
12139,49,7.0,10,0
12138,15,9.0,5,0
12137,30,8.0,8,0
12136,8,24.0,1,1
12135,31,8.0,6,0
12134,14,15.0,2,1
12169,42,0.0,19,0
12168,44,0.0,14,0
12167,17,0.0,15,0
12166,21,10.0,7,1
12165,43,0.0,16,0
12164,52,0.0,17,0
12163,2,1.0,13,0
12162,22,14.0,5,0
12161,50,0.0,18,0
12160,18,3.0,12,0
12159,35,3.0,11,0
12158,23,13.0,6,0
12157,4,17.0,4,0
12156,49,7.0,10,0
12155,15,9.0,9,0
12154,30,18.0,3,1
12153,8,32.0,1,1
12152,31,10.0,8,0
12151,14,19.0,2,1
12189,51,0.0,19,0
12188,42,0.0,20,0
12187,44,0.0,17,0
12186,17,2.0,14,0
12185,21,10.0,8,1
12184,43,3.0,12,0
12183,52,1.0,16,0
12182,2,1.0,15,0
12181,22,20.0,4,0
12180,50,0.0,18,0
12179,18,3.0,13,0
12178,35,3.0,11,0
12177,23,17.0,6,0
12176,4,25.0,3,0
12175,49,7.0,10,0
12174,15,9.0,9,0
12173,30,28.0,2,2
12172,8,32.0,1,1
12171,31,15.0,7,0
12170,14,19.0,5,1
12209,51,0.0,20,0
12208,42,0.0,17,0
12207,44,0.0,18,0
12206,17,4.0,12,0
12205,21,10.0,8,1
12204,43,3.0,14,0
12203,52,1.0,16,0
12202,2,1.0,15,0
12201,22,26.0,3,0
12200,50,0.0,19,0
12199,18,8.0,10,0
12198,35,3.0,13,0
12197,23,20.0,6,0
12196,4,25.0,4,0
12195,49,7.0,11,0
12194,15,10.0,9,0
12193,30,38.0,2,3
12192,8,40.0,1,1
12191,31,15.0,7,0
12190,14,23.0,5,1
12229,51,0.0,20,0
12228,42,0.0,18,0
12227,44,0.0,17,0
12226,17,4.0,12,0
12225,21,10.0,9,1
12224,43,3.0,13,0
12223,52,1.0,16,0
12222,2,1.0,15,0
12221,22,27.0,4,0
12220,50,0.0,19,0
12219,18,8.0,10,0
12218,35,3.0,14,0
12217,23,25.0,7,0
12216,4,29.0,3,0
12215,49,7.0,11,0
12214,15,13.0,8,0
12213,30,44.0,2,3
12212,8,48.0,1,1
12211,31,25.0,5,1
12210,14,25.0,6,1
12249,51,0.0,20,0
12248,42,0.0,18,0
12247,44,1.0,15,0
12246,17,6.0,12,0
12245,21,10.0,9,1
12244,43,3.0,13,0
12243,52,1.0,17,0
12242,2,1.0,16,0
12241,22,31.0,6,0
12240,50,0.0,19,0
12239,18,8.0,10,0
12238,35,3.0,14,0
12237,23,33.0,4,0
12236,4,34.0,3,0
12235,49,7.0,11,0
12234,15,13.0,8,0
12233,30,54.0,1,4
12232,8,51.0,2,1
12231,31,31.0,5,1
12230,14,25.0,7,1
12269,51,0.0,20,0
12268,42,0.0,18,0
12267,44,1.0,16,0
12266,17,9.0,11,0
12265,21,10.0,9,1
12264,43,3.0,13,0
12263,52,1.0,17,0
12262,2,2.0,15,0
12261,22,37.0,6,0
12260,50,0.0,19,0
12259,18,10.0,10,0
12258,35,3.0,14,0
12257,23,43.0,3,1
12256,4,39.0,5,0
12255,49,7.0,12,0
12254,15,13.0,8,0
12253,30,58.0,1,4
12252,8,51.0,2,1
12251,31,39.0,4,1
12250,14,25.0,7,1
12289,51,0.0,20,0
12288,42,0.0,18,0
12287,44,2.0,15,0
12286,17,12.0,9,0
12285,21,10.0,10,1
12284,43,3.0,14,0
12283,52,1.0,17,0
12282,2,2.0,16,0
12281,22,39.0,5,0
12280,50,0.0,19,0
12279,18,10.0,11,0
12278,35,3.0,13,0
12277,23,53.0,3,2
12276,4,39.0,6,0
12275,49,7.0,12,0
12274,15,13.0,8,0
12273,30,64.0,1,4
12272,8,56.0,2,1
12271,31,47.0,4,1
12270,14,29.0,7,1
12309,51,0.0,20,0
12308,42,0.0,18,0
12307,44,2.0,15,0
12306,17,12.0,9,0
12305,21,10.0,11,1
12304,43,5.0,13,0
12303,52,1.0,17,0
12302,2,2.0,16,0
12301,22,49.0,5,1
12300,50,0.0,19,0
12299,18,11.0,10,0
12298,35,3.0,14,0
12297,23,53.0,4,2
12296,4,39.0,6,0
12295,49,7.0,12,0
12294,15,16.0,8,0
12293,30,69.0,1,4
12292,8,62.0,2,1
12291,31,55.0,3,1
12290,14,33.0,7,1
12330,53,0.0,21,0
12329,51,0.0,20,0
12328,42,0.0,18,0
12327,44,6.0,14,0
12326,17,12.0,10,0
12325,21,10.0,11,1
12324,43,8.0,12,0
12323,52,1.0,17,0
12322,2,2.0,16,0
12321,22,49.0,5,1
12320,50,0.0,19,0
12319,18,12.0,9,0
12318,35,3.0,15,0
12317,23,53.0,4,2
12316,4,44.0,6,0
12315,49,7.0,13,0
12314,15,22.0,8,0
12313,30,71.0,1,4
12312,8,62.0,3,1
12311,31,65.0,2,2
12310,14,41.0,7,1
12351,53,0.0,21,0
12350,51,0.0,20,0
12349,42,0.0,18,0
12348,44,6.0,14,0
12347,17,15.0,9,0
12346,21,10.0,11,1
12345,43,8.0,12,0
12344,52,1.0,17,0
12343,2,2.0,16,0
12342,22,49.0,6,1
12341,50,0.0,19,0
12340,18,12.0,10,0
12339,35,3.0,15,0
12338,23,58.0,4,2
12337,4,54.0,5,1
12336,49,7.0,13,0
12335,15,24.0,8,0
12334,30,72.0,1,4
12333,8,70.0,3,1
12332,31,71.0,2,2
12331,14,45.0,7,1
12374,47,0.0,22,0
12373,48,4.0,16,0
12372,53,0.0,23,0
12371,51,0.0,21,0
12370,42,0.0,19,0
12369,44,6.0,14,0
